tweet_id,label,content,tree_size
693087220459270144,non-rumor,4 miners now rescued from mine in china's shandong after 36 days underground - state media URL URL,348
524962142563610625,true,#breaking rick hughes at cbc hamilton: the soldier who was shot in ottawa wednesday morning is a reservist serving in hamilton,178
693573781730783232,non-rumor,"ooh, baby! dickie v loved this reverse dunk by ben simmons. lsu's up double-digits on no. 1 oklahoma: URL",472
692083780123783172,non-rumor,actor abe vigoda has died at 94 URL URL,326
627828211003469825,false,this is how people in china are riding escalators after a horrific accident URL URL,221
693059995013742592,non-rumor,mook spooked: hillary manager predicts trump will win presidency if nominated!,261
614594195479752704,true,white house lit in rainbow colors after today's historic supreme court ruling #scotusmarriage URL,636
692691444046372865,non-rumor,"zika virus ""spreading explosively"" around the americas, who director-general says. URL",507
614593989203886080,true,the @whitehouse is lit up like a rainbow! #lovewins URL,170
690376107825192960,non-rumor,happy #nationalhugday! URL,1268
658259426172891136,false,4 legged chickens: fda confiscates several thousand chickens from kfc farms as mutations worsen URL,99
676586804242309121,unverified,"isis has been killing babies afflicted with down syndrome and other disabilities, activists claim URL",118
651959206287908868,false,"donald trump's capture, dead or alive, is reportedly worth $100 million to el chapo. URL URL",2832
681147789653356544,true,katy perry -- makes holiday wish come true for burn victim URL,293
652882609219833856,false,.@realdonaldtrump: what's the secret of my popularity? my looks. i'm very handsome. URL URL,469
544476808566276097,true,tv channels have chosen not to show videos of hostages relaying #sydneysiege gunman's demands. URL URL,171
687274510643511296,non-rumor,"the oregon militia idiots would like you to stop mailing them dildos, please URL URL",275
647464349611589632,false,"poll: @hillaryclinton trails @berniesanders in new hampshire, even without @vp in the race URL URL",153
726086935903494144,unverified,"target boycott crosses 1 million signers, stock sinks by $1.5 billion - breitbart URL",158
691632238035886081,non-rumor,"former conservative minister lord cecil parkinson dies aged 84, after suffering from cancer, his family says URL",319
524952883343925249,true,watch video showing gunfire inside canada's parliament in ottawa URL URL,979
688021039322894336,non-rumor,"kosovo war crimes court to be set up in the hague, dutch government says URL",360
707308274270539777,unverified,no one is surprised by this.of course obama is skipping nancy reagan's funeral.dignity isn't his strongest attribute URL,144
691678576018657281,non-rumor,adorable but frightened sloth rescued from side of highway in ecuador URL URL,830
692874200927698945,non-rumor,report: las vegas sands to propose $1 billion domed stadium to possibly draw nfl franchise - fox5 las vegas URL,377
666640008149925893,false,son of a syrian refugee URL URL,141
663515735231062016,false,michelle obama says ‘white folks’ are what’s wrong with america URL no michelle you are whats wrong with america,198
643139873264812032,false,and so it begins…isis flag among refugees in germany fighting the police [pictures] URL URL,130
689860942671130624,non-rumor,"7 years ago, @potus bet big on rescuing the american auto industry. here's how it paid off: URL URL",696
656662726014599168,false,"the father of steve jobs, the ground-breaking founder of apple, was a refugee from syria URL URL",474
674229534888185856,false,who said it: donald trump or adolf hitler? URL URL,227
716424773216022530,unverified,it seems @berniesanders has won back nevada! don't let @clarkcountynv dems rig it against @sensanders! #feelthebern URL,229
672432930426372096,false,ever wonder why the most mass shootings ever have happened under obama? URL via @rebootliberty URL,204
600451916414484480,false,nasa recently released imagery showing the deforestation of america …in just 34 years. URL,286
692838430783332357,non-rumor,nation's dog owners demand to know who's a good boy URL URL,916
717081129627553792,unverified,"this is kenny, the tiger with down syndrome. this proves you don't have to perfect to be beautiful ❤️ URL",1106
765612862681255936,non-rumor,".@greysabc season 13 will focus on the ""originals"" URL #greysanatomy URL",745
641088973717110784,false,#imachristianbut i wish chick-fil-a was open on sundays.,127
652349108653551616,unverified,surprising number of vegetarians secretly eat meat URL URL,222
777710439870455808,unverified,all living ex-presidents warn against donald trump URL URL,138
553508098825261056,true,police have surrounded this building where the suspected #charliehebdo attackers are holed-up URL URL,210
762793077509464064,non-rumor,"""if you could compete in any olympic event, what would you choose?"" —@potus asks @flotus: URL URL",1182
614628136634949632,true,the @whitehouse is lit up in a rainbow #lovewins URL,187
580324027715063808,true,"just in: germanwings plane crashes in southern france, up to 150 feared dead URL",116
634665777400950784,false,translucent butterfly URL,96
674301413040758785,false,".@presssec: @realdonaldtrump muslim comment ""disqualifies"" him from presidency URL URL",1092
613362193787129860,false,"the kissing islands, greenland. URL",140
743764020679741440,unverified,"obama cuts military pay for third year in a row, while pushing for $15 min. wage for burger flippers: URL",208
692820029159653377,non-rumor,"beck on david bowie: ""he’s always been a guidepost for me"" URL URL",296
693471161313816576,non-rumor,lego’s first-ever figurine in a wheelchair is prompting ‘genuine tears of joy’ URL,272
716092408920936448,unverified,international criminal george soros & his boi @davidbrockdc are sooo busted #fauxprotests #ringers @realdonaldtrump URL,364
524941132237910016,true,here's that dramatic video via @josh_wingrove of shots fired inside parliament building: URL #ottawa #shooting,103
727116900983934976,unverified,. @target stock plunges in early days of @americanfamassc boycott. URL,144
655986243042459648,false,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",334
544283772569788416,true,live updates: siege in sydney cafe URL,176
693818562981421056,non-rumor,icymi: somehow lebron came out in shorts that didn't match the rest of his team ... so he had to change mid-quarter. URL,280
658938136299511808,unverified,human dna found in hot dogs - and 10% of vegetarian sausages contain meat URL URL,118
618449248179191808,false,girl killed in her sleep from wearing earbuds while iphone was charging - URL URL,276
693897857376632832,non-rumor,clinton ominously tells iowan supporters to mark front doors with campaign logo before sundown URL,1196
692410832307818497,non-rumor,will you watch thursday’s #gopdebate if @realdonaldtrump is not on stage? URL,426
662381914842603520,false,"rt @operation_kkk: official #opkkk #hoodsoff 2015 data release URL with love, anonymous . URL",118
615494435074363392,true,"if they can light up the white house like a rainbow for gay pride, it sure as hell better be red, white & blue for independence day. merica.",1363
763520953619918848,unverified,dear #msm bob beckel calling for assassination of #julianassange URL @ericbolling URL,117
766568413418356736,non-rumor,"us swimmer jimmy feigen to pay $11,000 to charity as part of deal to settle brazil robbery dispute - us media URL",823
676367888543031296,true,"north carolina town rejects solar panels for sucking ""up all the energy from the sun.” URL URL",425
692758050378256388,non-rumor,elvis presley made his tv debut 60 years ago today. look back at his history on the tube URL URL,947
642465192408940544,true,#wakeupamerica heads need to roll! school forcing non-muslims to praise islam URL #bansharia URL,560
612438528803213312,false,"after police arrested #dylannroof, they went and bought him burger king because he was hungry. #charlestonshooting URL",674
613425834301485056,false,police bought #dylannroof food from @burgerking after he was arrested for church shooting: URL URL,110
714567472712589312,unverified,how many more trump supporters will defect? an open letter to trump voters from his top strategist-turned-defector URL,314
693281966846808064,non-rumor,"a head-on collision with another planet may have created our moon, researchers say URL URL",301
659428447459110912,false,"#opkkk: #anonymous to reveal identities of 1,000 ku klux klan members URL URL",110
672902686380003328,false,reagan (11 mass shootings) bush sr (12 mass shootings) clinton (23 mass shootings) bush jr (16 mass shootings) obama (162 mass shootings),296
659439879701602304,false,fda confiscates several thousand chickens from kfc farms as mutations worsen URL URL,110
553590459688570880,true,several hostages freed at jewish supermarket in paris. photo thomas samson #afp URL,2425
525058976376193024,true,our thoughts and prayers go out to nathan cirillo who died today in ottawa while protecting his country at age 24 URL,235
669201837187334144,false,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",319
652300118205427716,unverified,survey: 1 in 3 vegetarians admits to eating meat when drunk... URL,117
693203974388895744,non-rumor,a tiny alpine town in northern italy just welcomed its first baby in 28 years 🍼👶 URL URL,273
747443219487678464,unverified,"nyc pride parade after orlando: “republican hate kills"" no. the orlando shooter was a muslim democrat. URL",134
755548076438196225,unverified,"colombus, ohio police officer served sandwich with shards of glass. URL",141
728627623488786433,unverified,breaking: tom brady set to share sports illustrated cover with caitlyn jenner.... URL,876
553476880339599360,true,"developing: police pursuing #charliehebdo shooting suspects, helicopters deployed - live feed: URL URL",102
749039299677417472,unverified,"after the orlando shooting this is how they protest, and the shooter was a registered democrat... URL",183
687537772970684417,non-rumor,jakarta attacks: #kamitidaktakut hashtag shows indonesians are not afraid URL,393
725070832494624769,unverified,boycott the hell out of target. they think it's ok that boys pee with girls so let's hit em where it hurts - money. URL,341
728038172270198787,unverified,caitlyn jenner will pose nude on the sports illustrated cover. nothing says sexy like a 66 year old chick with balls.,469
500378223977721856,true,"oh. so now the #ferguson police chief says the cop didn't know about the robbery when he stopped #mikebrown. the kid was ""jaywalking""? bs!",93
724348906096590849,unverified,"340,000 pledge to boycott @target over transgender bathroom policy URL URL",447
658786161733734400,false,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",120
728207861050970112,unverified,caitlyn jenner will pose nude on the sports illustrated cover. her balls will be censored by a sad michael jordan face.,437
651402689352351744,false,"help the red cross provide food, water & cots for refugees across europe. URL   #aidrefugees URL",475
634943791934406657,false,marilyn monroe and james dean smoking in new york city URL,105
544319832486064128,true,"hostage situation erupts in sydney cafe, australian prime minister says it may be ""politically motivated"" URL",247
693606934050684928,non-rumor,looking at eddie redmayne looking at alicia vikander is making us all kinds of emotional. #sagawards URL,320
666810213274689537,false,but democrats say that syrian refugees are 3 year-old orphans. so why are they worried about them buying guns?,144
692702295281262593,non-rumor,the @who predicts 3 to 4 million cases of #zikavirus that is spreading through americas URL,858
692498490249891842,non-rumor,"""an attack on any faith is an attack on all our faiths."" —@potus at @israelinusa",344
689867195657101312,non-rumor,"13 questions with @madisonbeer, the 16-year-old singer @justinbieber discovered on youtube: URL URL",836
553512735192141826,true,update - afp: an unnamed police source says the killing of the policewoman in #paris on thursday is linked to the #charliehebdo attack,105
544517264054423552,true,#breaking: police have confirmed that the #sydneysiege is over. #9news,634
656629493377990656,false,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",248
663744139666804736,unverified,"as you ignore the cold homeless guy sitting outside starbucks, please be sure to complain about the 'non-christian' red cup of $5 coffee.",2833
675005503160901632,false,"after mass shootings, obama seeks to expand background checks for gun sales by executive order to bypass congress URL",232
638047610973089793,false,"obese woman arrested for starving her 7 kids: ""there was only enough food for me"" URL URL",111
727623131494387714,unverified,clinton campaign made payments to hard drive destruction company 🤔 destruction of 14 hard drives @hillaryclinton ⁉️ URL,117
723198441690636288,non-rumor,pop legend prince has died at 57: URL URL,1126
641082932740947972,true,"judy carne, ‘sock it to me girl’ on ‘laugh-in,’ dies at 76 URL",194
648894687542034432,false,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",106
692925396292091905,non-rumor,paul kantner was jefferson airplane's conceptual heart. here are 12 essential songs URL URL,290
752965545528528898,unverified,homicide is among the top five causes of death in adolescents URL #endviolence URL,146
778572032531427332,unverified,massachusetts court finds that it’s ‘reasonable’ for black men to run from police to avoid racial profiling… URL,403
716451800581279744,unverified,"it's official, @berniesanders actually won nevada today. came down to 2 factors. 1. enthusiasm 2. organization URL",2820
637868242560638980,false,woman stabs boyfriend for not liking instagram selfie fast enough URL URL,3126
498430783699554305,true,witness: police allegedly stopped mike brown after yelling at him to walk on sidewalk. #ferguson URL,273
641430951403343872,false,translucent butterfly - beautiful! URL,405
635632641635667968,false,'great pacific garbage patch' researchers return with data URL URL,107
652000523525091328,unverified,a third of 'vegetarians' eat meat when drunk on a night out URL URL,111
626897206717624320,false,did a real life 'fallen angel' just fall from the sky in london? ‼️‼️ 👉 URL 👈 URL,74
693476774462820352,non-rumor,merkel says refugees must return home once war is over URL,484
626516248206135296,false,this is how people in china are riding escalators after a horrific accident URL URL,184
676094756758364160,false,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",394
715256242990505984,unverified,"just in: donald trump tells @msnbc: ""there has to be some form of punishment"" for abortion URL",1001
690650123358093312,non-rumor,"google agrees to pay £130m in back taxes after ""open audit"" of its accounts by uk tax authorities URL",1130
701514249269542912,unverified,"no, the polling doesn't prove bernie sanders won the hispanic vote in nevada URL",208
623599854661541888,true,obama; - hours to light up white house in rainbow colors for gay marriage. - 5 days to lower flag for dead marines. URL,184
629209452793626624,false,a russian laboratory has invented a way to remove the black skin layer of black people URL,383
693811101146963968,non-rumor,trump hopes for reversal on same-sex-marriage URL | ap photo URL,644
666497286663503872,false,remember: steve jobs' biological father was a syrian migrant. URL (photo: ap) URL,330
642432477185867776,false,the stickers on fruit are edible.,166
682999206290829312,non-rumor,underrated person of the year 2015 candidate—the prime minister of singapore URL URL,265
660466342038867969,false,calling #anonymous collective to fire at all #kkk & affiliated sources on nov 16. URL #opkkk #hoodsoff retweet/share,168
656202544331517952,false,"no, internet, cnn did not delete its poll showing bernie sanders won the democratic debate. URL URL",115
727172374999666688,unverified,"we should pick a company a month. 1.1 million families join afa’s target boycott, stock takes $2.5 billion hit - URL",466
647193820812177408,false,alert: don't fall for this new facebook scam URL URL,88
723772395211862016,unverified,niagara falls turned purple on the day prince died: URL URL,94
614607711368519680,true,photo: white house lit in rainbow colors after high court's gay marriage ruling URL URL,310
656818921979310081,false,great scott! #backtothefuture 2 (almost) nailed its 2015 predictions. @hplabs makes theirs: URL URL,157
647168914955243520,false,"new cnn/wmur nh democratic poll: bernie sanders 46 hillary clinton 30 joe biden 14 martin o'malley 2 sept. 17-23, 314 d voters, +/-5.5%",216
661251968078221312,false,anonymous #opkkk the hoods come off begins with united states senators & mayors URL #hoodsoff URL,245
690680149164085248,non-rumor,update: canada's prime minister @justintrudeau says five people are dead in school shooting URL URL,556
665361505303584774,false,"first load of 10,000 syrian refugees has arrived in new orleans, being resettled unbeknownst to locals #tcot URL",220
613294443878305796,false,cops who arrested dylann roof treated him to a burger king URL URL,334
676120162018451456,false,"months ago, rupert murdoch bought national geographic and fired most of writers. this just hit the stands. URL",279
665379967757324288,false,"today first load of obama's 10,000 syrian “refugees” has arrived in new orleans – all single males 18-30 years old URL",161
766752508312166402,non-rumor,judge: hillary clinton must respond under oath to questions from conservative legal watchdog URL URL,982
612741808125120513,false,this dad loved his family so much he got eye enlargement surgery so he could look at them more URL URL,1360
689267711856263168,non-rumor,"china's economy grew by 6.9% in 2015, marking its slowest growth in 25 years. URL",480
613023744454475776,false,first black female gop @repmialove returning donations from alleged white supremacist URL URL,480
614671961801785344,true,the white house is glowing with pride URL | ap photo URL,237
675490515748425728,true,america's first muslim female judge; carolyn walker-diallo. URL,665
740748123581087745,unverified,first female candidate for president was not @hillaryclinton it was victoria woodhull in 1872 #nhpolitics #tcot URL,622
690580180805509121,non-rumor,justin trudeau: i will raise my sons as feminists URL URL,273
552984502063337472,true,#update three men including two brothers identified in france newspaper attack: source URL #jesuischarlie #charliehebdo,102
650128194209730561,true,an openly gay man said that he and his partner met with pope francis a day before kim davis did URL,204
612841482823729152,false,breaking news campaign donations link top gop contenders to #dylannroof. #tedcruz returns $8k. URL URL,287
636925368927064064,false,actor james earl jones is not dead: URL URL,141
674015148382666752,false,"dearborn michigan, this morning. pro isis rally. spread the word, the fit is about to hit the shan here in the us. URL",272
656834590779289600,false,10 'back to the future' predictions that came true URL URL,136
681767380305985536,false,"sorry, mark zuckerberg is not giving $4.5 billion to 1,000 random facebook users URL URL",113
648310692794109952,false,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",321
524995771587108864,true,this afternoon we've lowered our flags to half mast in honour of the canadian reservist who lost his life in ottawa. URL,106
692752491482615808,non-rumor,"31 ""travel-associated"" cases of zika virus reported in 11 u.s. states + d.c. this year and last, cdc says. URL",253
693502060545703937,non-rumor,".@tedcruz: ""bernie is a socialist and he admits it. hillary is a socialist and she pretends she's not."" URL",721
766789709045518336,unverified,"donald trump goes to louisiana flooding site, spends a minute handing out play-doh, leaves URL #whereshillary",256
652982112870662144,unverified,surprising number of vegetarians secretly eat meat URL URL,151
693456187036037123,non-rumor,"""let's not make the next two weeks about a 'black qb.' let's just talk about the greatness of this guy."" -c. barkley URL",765
692796451987034113,non-rumor,renting vs. owning a home: a side-by-side comparison URL URL,325
703234354579898368,unverified,"kenny is considered the first tiger with down syndrome. at the age of nine, kenny died in 2008 of cancer. URL",148
693466451081060353,non-rumor,"is the truth out there? 👽 in nod to @thexfiles, @cia releases hundreds of declassified docs URL URL",768
655815788675399680,unverified,when refusing to pay the 5p bag charge backfires... URL,176
552832817089236992,true,stills from eyewitness video show two #charliehebdo attackers wearing hoods & black clothing shoot a wounded man URL,96
544291965513134080,true,"according to seven, this is a picture of the gunman URL",132
726190016435728385,unverified,"target boycott crosses 1 million signers, stock sinks by $1.5 billion URL",282
676870737932742656,false,plumber suing car dealership for $1m after truck he traded in ends up in hands of isis: URL URL,185
672553813249826816,non-rumor,"#onceuponatime's @colinodonoghue1: dark hook is like a ""pissed-off boyfriend"" URL @onceabc URL",876
649881917534433280,true,"pope francis’ meeting wasn’t an endorsement of kim davis, vatican says URL",194
692023855926374400,non-rumor,"shooting reported at naval medical center san diego, according to the center's facebook page. URL",813
725174535897620481,unverified,more than 700000 boycott target over transgender URL #lgbtq #tcot #bathroombill #pjnet URL,202
688446106943008768,non-rumor,"oscars 2016 host chris rock calls event ""white bet awards"" due to lack of diversity: URL URL",290
640107106943766528,false,"10,000 refugees expected in austria today, per the red cross. about 20 percent are sick or injured. URL",179
748640007934590976,unverified,what's the no. 1 killer of americans? these rankings have changed little over the years URL URL,149
724320681517670400,unverified,"340,000 pledge to boycott target over transgender bathroom policy URL URL",583
640644123339431936,false,did you know that microsoft actually uses dog noses for thumbsticks on the gamecube controller? URL,1471
661299012386095105,false,'hoods off': anonymous announces operation to name kkk members URL #opkkk,171
613061089518034944,false,cops rewarded dylann storm roof with burger king following his arrest for an act of domestic terrorism. URL,221
672424512516964352,false,".@johnrlottjr:""the number of ppl killed by mass shootings during obama’s tenure is 424 casualties…paris this year alone has 508 casualties.""",344
628319096606732290,true,whole foods' $6 asparagus water is just water with three stalks of asparagus in it URL URL,870
524936872666353664,true,more shots fired just off parliament hill. police telling everyone to take cover.,1367
673611867181473792,false,"what? ""72 dhs employees found on terrorist watch list"" URL",119
673581371458199552,false,men from #pakistan security forces told reporters to stop probing #tashfeenmalik background or face arrest URL,410
668872645589471232,false,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",257
669613420665159680,false,farting does not burn 67 calories and is not a practical weight loss mechanism: URL URL,146
676718762830221312,false,texas plumber sues car dealership after his truck winds up in isis video: URL URL,180
613194145423826944,false,.@hillaryclinton not talking about ’92 clinton-gore confederate campaign button URL URL,286
701175292937707520,unverified,"""sanders won 54% of the latino vote, according to the sample data, compared to clinton’s 43%."" #nvcaucus URL",123
544289409294553088,true,full statement from pm abbott on #sydneysiege #martinplace #lindt. URL,111
665575674485211136,false,"first 10,000 syrian refugees arrive in new orleans noticed there are no women or children @realdonaldtrump #tcot URL",177
641191076716417025,false,"happy ""$15 minimum wage"" labor day from mcdonalds URL",114
682895395077373952,non-rumor,a clever marketing campaign by norwegian airlines. / via URL URL,257
553587303172833280,true,police taking people out of #paris grocery where hostages were being held. URL,629
633823543541768192,false,obese woman arrested for starving her 7 kids: “there was only enough food for me” URL URL,118
544381485591982083,true,reports on @channeltennews #sydneysiege gunman wants #isil flag delivered to cafe and he also wants to speak to pm or people will be killed.,120
766323684076322816,non-rumor,u.s. justice department to end use of private prisons. URL,865
691608761128067072,non-rumor,29 times @msleamichele's instagram inspired us to live a healthier life: URL URL,449
614638036593299456,true,"this is how the white house celebrated what obama called ""a victory for america."" #lovewins URL URL",273
553587672137334785,true,afp: suspected #charliehebdo gunmen have been killed,1365
552811386259386370,true,at least 12 dead in the paris shooting. updated story and background info: URL #charliehebdo URL,313
672828403016429568,false,obama plans executive action on gun control; white house admits it will not prevent mass shootings URL,120
604642913188872192,false,florida man sips bud light as he walks down street in only shirt and shoes; says he lost pants and underwear at beach URL,163
765359928361922560,non-rumor,"""people do not smile during a seizure while standing upright and then immediately launch into a coherent sentence."" URL",701
626739062792032256,false,this is how people in china are riding escalators after a horrific accident URL URL,269
663722803489808384,false,people are enraged that starbucks' red cups aren't christmas-y enough URL URL,144
691719802499432448,non-rumor,and jake makes that one more for team kal-el... let us know which side you're on with '#empirebvs'. URL,495
661120256732041216,false,breaking news here oooof #hoodsoff #opkkk #anonops #anonymous #anonfamily #kkk #racism URL,181
634404792241143809,false,new seaworld show just elephant drowning in large tank of water with no explanation URL URL,1475
524923676484177920,true,breaking - shooting on parliament hill. rcmp have weapons drawn #cdnpoli URL,357
665364878287224834,false,"ironic timing – today first load of 10,000 syrian “refugees” has arrived in new orleans –… URL URL",482
642027433693171712,false,".@berniesanders says @realdonaldtrump is ""using racism as a way to attract votes"" #bernieoncnn URL URL",983
626901072209121282,false,everyone mad at bruce for his sex change but no one gave ashit about that nerd minkus changing into chanel west coast URL,212
692735698349199360,non-rumor,"north korea 'planning some kind of rocket launch' us officials say, citing increased activity at test site URL",583
544277117039837184,true,flag in window of sydney lindt cafe not an isis flag. reads: ‘there is no god but allah and muhammad is the messenger of god’ (@liztilley84),376
663904307113275392,false,"donald trump defends christmas, says ""maybe we should boycott starbucks"" over new red cups: URL URL",143
544358533819420672,true,breaking: three hostages appear to have escaped the sydney cafe where a siege remains ongoing. URL #sydneyseige,161
693528374996652032,non-rumor,".@realbencarson: ""what good does it do a man to gain the whole world & to lose his soul?"" URL",304
724703995147751424,unverified,"american family association gets 500,000 to sign petition boycotting target over its transgender bathroom policy URL",154
759460236042305536,unverified,"1991, book written saying trump says ""laziness is a trait in all blacks"" URL URL",263
524965775036387329,true,"hero. @affanchowdhry: kevin vickers, head of security in parliament, being credited for taking down shooter #ottawa URL """,161
673346166822694914,false,do these look like the faces of a homeless couple caught living in a walmart attic for over 2 years? URL,389
525025463648137216,true,breaking: a source confirms to cp24 that the deceased soldier in ottawa is cpl. nathan cirillo. cirillo was a member of the hamilton argylls,142
723521076446142465,unverified,when your two favorite landmarks...go purple in honor of the world missing prince...beautiful: URL,149
672488384695279616,false,reagan (11 mass shootings) bush sr (12 mass shootings) clinton (23 mass shootings) bush jr (16 mass shootings) obama (162 mass shootings),526
642145732435292160,false,poll: @hillaryclinton's lead over @berniesanders shrinks as her edge over gop vanishes URL URL,995
757748522481491968,unverified,tim kaine & his besties the muslim brotherhood URL #demsinphilly #dncconvention URL,389
716439952922312704,unverified,we officially won clark county (70% of the population of nevada) and washoe county +5/6 for @berniesanders -4 for hillary #bernietakesnevada,275
614604580601597953,true,"watch live: as sun goes down, white house lights up rainbow colors to celebrate scotus ruling URL URL",238
643225207705075716,false,isis flag among refugees in germany fighting the police .. URL #norefugees #rebootliberty URL,571
654351281260113920,false,today @cnn removed a debate poll where over 80% were for @berniesanders #demdebate #clintonnewsnetwork URL,452
692540218310803456,non-rumor,"""dewshine"" drink suspected in deaths of tennessee teens. URL",321
661102820976930816,false,"►#anonymous operation #kkk ►ku klux klan, we never stopped watching you URL #opkkk #hoodsoff URL",160
693061713042771968,non-rumor,end of the line for land rover defender as emission rules kill off iconic 4x4 URL #bbcgofigure URL,359
544518335019229184,true,#breaking: at least two people have died following the #sydneysiege. 5 people are being treated by paramedics.,251
614624331717545984,true,live from the white house...in rainbow colors. hundreds of people...hundreds URL,373
615840865815298048,true,valerie jarrett organized white house rainbow lights URL URL,375
645356735545364480,false,dna confirms hakeem from ‘empire’ is jay-z's biological son [read details👇👇👇👇👇🏾👇🏿 URL URL,91
693651239486263296,non-rumor,"body found in north carolina of virginia girl, 13, missing since wednesday. virginia tech student has been charged. URL",534
544274934835707905,true,several people being held hostage at a sydney cafe. australian tv showing people with hands up against a window: URL,702
655080266784968705,false,poll: @hillaryclinton pulls even with @berniesanders in new hampshire after debate URL URL,192
743058135300988932,unverified,"so now we know, orlando shooter was a gay, muslim, registered democrat. no wonder liberals are trying to blame the gun. #orlandoshooting",325
658462819667615744,false,"the father of steve jobs, the founder of apple, was a refugee from syria URL URL",136
614617234942656512,true,the white house tonight is illuminated in rainbow colors to honor and celebrate marriage equality. bravo! URL,2448
778949749156245504,unverified,"""a black man who runs from police merely might be trying to avoid the recurring indignity of being profiled"" URL",372
715255507506892800,unverified,"update: donald trump advocates abortion ban and ""some form of punishment"" for women who have an abortion. URL - @msnbc",366
544271362022338560,true,"black islamic flag being held up in window of #lindt chocolate store in martin place, sydney - hostages inside. URL",201
693321561542127616,non-rumor,"after eluding capture for years, 2 mafia bosses arrested in underground bunker in southern italy. URL",323
692082592380751874,non-rumor,stiles (and the rest of us) just wants lydia to wake up on #teenwolf tonight at 9/8c: URL URL,313
552793679082311680,true,"11 confirmed dead, francois hollande to visit scene of attack - latest from paris: URL URL",138
693129259334909952,non-rumor,man’s anxiety not about to let depression muscle in on turf URL URL,494
648993731169939456,unverified,woman in hospital after confusing hair mousse with builder's foam: URL,111
693893182338289664,non-rumor,i haven't stopped watching #pillowtalk all weekend (and i'm not even sorry): URL URL,928
676955015265837056,non-rumor,"jeb bush: ""donald, you're not going to be able to insult your way to the presidency."" cheer from the audience #nprdebate",361
651786568592658433,unverified,one third of vegetarians eat meat when they get drunk | URL URL,142
544319274072817664,true,"ray hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",126
640182854928961536,unverified,plastic bag use in wales has dropped by 71 per cent since the 5p charge was introduced URL URL,129
727588444000526336,unverified,payments to hard drive destruction company... URL,265
628681462976528384,true,"whole foods called out for selling $6 ""asparagus water,"" water with stalks of asparagus in it URL URL",197
724044187113512960,unverified,niagara falls turned purple on the day prince died: URL URL,108
650037735579910145,true,the vatican insists pope francis’ encounter with kim davis was not endorsement of her views URL URL,201
544289941996326912,true,prime minister tony abbott's statement on the #sydneysiege. updates: URL URL,217
649974380416618496,true,"vatican official says there is ""a sense of regret"" that pope francis met with kim davis: URL URL",280
688428083540553728,non-rumor,remembering the talented singer aaliyah on what would have been her 37th birthday: URL URL,316
701975210044497921,unverified,study concluded that the clinton camp has “no statistical basis” to back claims that it won latino vote in nv. URL,279
692826642583019521,non-rumor,email: michigan officials gave bottled water to state employees a year before flint residents got it URL,338
654343805081157633,false,hey @cnnpolitics @cnn where did this poll go? apparantly a lot of people like @berniesanders. you should report that URL,2225
742055437932040193,unverified,"because the orlando shooter who murdered gay people was a registered democrat and muslim, the media is going silent. URL",1036
616481759329427456,true,"just a crow riding an eagle, nbd. URL URL",543
613114185505996802,false,"gop candidates, lawmakers return donations made by leader of racist group cited in dylann roof's manifesto: URL",131
552785375161499649,true,breaking: 10 reportedly shot dead at paris hq of french weekly charlie hebdo URL,125
697992796565741569,unverified,nevada focus group of #pbsdebate says @berniesanders won tonight's debate by a 25 to 9 margin.,884
714577521992343552,unverified,a trump campaign strategist just quit and wrote this amazing open letter about why: URL,120
760120409429643266,unverified,pray for parents and school leadership to have wisdom to refuse these after school satan clubs! URL,477
692368829368918017,non-rumor,"london jury acquits five out of six brokers who were on trial, accused of manipulating the libor interest rate URL",396
672180526946656256,false,"obama: ""we have a pattern now of mass shootings in this country that has no parallel anywhere else in the world"" URL",388
687409983139495939,non-rumor,governor whose marriage would have been a crime 50 years ago: we've never had racist laws URL URL,531
767092161716350980,non-rumor,"olympics: us women win basketball gold for 6th consecutive olympics, routing spain in final. URL URL",679
693857080193761285,non-rumor,nasa's curiosity rover sends back a selfie from a sand dune in mars: URL URL,1435
623818627054206977,false,nasa confirms earth will experience 15 days of complete darkness in november 2015 URL,326
757450526153900032,unverified,victoria woodhull ran for us president 144 years before hillary clinton 📻 URL URL,148
728631482722308096,unverified,afa' rios: target's transgender bathroom policy is 'push from the left to deconstruct the family' URL via @breitbartnews,166
693402634011701248,non-rumor,the lion’s share of collaborative work tends to fall on women. and it's exhausting. URL URL,311
667465205258051584,false,remember the man who killed four marines in chattanooga? he was a refugee. URL,206
524925215235911680,true,#breaking news: shots fired at parliament hill. follow developing story: URL URL,529
525028734991343617,true,ctv news confirms that canadian authorities have provided us authorities with the name michael zehaf-bibeau in connection to ottawa shooting,118
647169726158925824,false,"poll: @hillaryclinton trails @berniesanders in new hampshire, even without @vp in the race URL URL",254
780436430732525569,unverified,"well, this is a new one: chelsea clinton implies that marijuana can kill you. 2016, y’all. URL #mmot #p2 #tcot #tlot",149
